aX,aY,aZ,gX,gY,gZ
-0.566,0.215,-0.813,14.771,8.545,0.488
-0.599,0.240,-0.758,14.038,2.747,2.014
-0.604,0.316,-0.712,7.507,-3.357,8.301
-0.546,0.458,-0.689,2.258,-3.418,7.385
-0.514,0.447,-0.710,-6.165,-2.808,0.427
-0.538,0.305,-0.760,-6.104,-2.808,-1.465
-0.591,0.253,-0.786,0.488,-4.578,-2.258
-0.711,0.255,-0.786,2.136,-8.789,-1.343
-0.756,0.302,-0.767,-4.578,-20.813,-1.831
-0.889,0.383,-0.792,-9.583,-29.236,-5.615
-1.054,0.404,-0.868,-18.982,-68.909,-16.663
-1.748,0.372,-1.002,-17.761,-103.271,-23.376
-2.221,0.366,-1.093,-7.812,-208.313,-45.898
-3.113,0.308,-1.372,4.028,-288.818,-63.965
-3.444,0.276,-1.524,8.606,-499.695,-90.393
-3.871,0.280,-1.896,8.057,-618.042,-93.811
-4.000,0.221,-2.032,15.503,-739.868,-93.750
-4.000,0.115,-2.043,-0.610,-970.947,-76.477
-4.000,0.005,-1.756,-62.439,-1066.833,-38.391
-3.995,0.112,-1.588,-231.628,-1222.046,101.685
-3.999,0.539,-1.276,-276.794,-1301.086,181.091
-4.000,0.713,-1.007,-195.251,-1531.921,282.959
-4.000,0.442,1.660,-60.303,-1669.006,262.634
-4.000,0.456,3.653,309.509,-1537.536,79.529
-3.898,0.031,4.000,298.462,-1164.734,-7.446
-3.432,-0.423,4.000,-157.349,-485.168,14.893
-1.616,0.403,3.938,-276.428,-376.953,113.708
-0.868,1.511,3.981,-135.010,-328.308,196.289
-0.131,2.092,3.851,-12.207,-241.577,129.272
-0.013,1.162,3.317,63.110,-128.601,35.400
0.012,0.270,2.528,16.113,31.006,-5.310
0.018,0.317,1.365,-24.902,56.519,42.969
-0.017,0.627,0.994,35.217,54.077,82.275
-0.025,0.715,0.425,70.679,29.846,65.918
-0.065,0.671,0.351,40.283,-37.781,22.400
-0.116,0.641,0.839,0.488,-53.528,6.836
-0.158,0.589,1.023,-23.010,-44.739,5.981
-0.148,0.596,0.967,1.282,-34.302,9.460
-0.138,0.587,0.969,34.180,-25.085,12.268
-0.138,0.531,1.004,36.255,-10.925,11.658
-0.104,0.557,0.940,9.094,-6.287,11.536
-0.107,0.611,0.906,-9.277,-8.911,9.583
-0.110,0.597,0.981,-5.798,-11.841,6.287
-0.115,0.571,1.058,-9.338,-9.399,1.587
-0.115,0.550,1.141,-8.362,-3.174,0.305
-0.109,0.484,1.090,-3.052,17.212,-3.723
-0.120,0.437,0.917,-10.437,24.841,-2.380
-0.118,0.453,0.859,-18.799,27.405,0.061
-0.119,0.401,0.790,-19.165,22.095,2.380
-0.120,0.363,0.796,-12.451,18.005,2.930
-0.131,0.320,0.798,-4.700,15.320,5.676
-0.146,0.357,0.804,-5.737,16.724,10.193
-0.152,0.415,0.806,1.526,17.822,16.724
-0.129,0.462,0.795,6.592,15.686,15.686
-0.102,0.436,0.805,-4.822,11.658,6.714
-0.089,0.386,0.794,-16.052,10.437,3.601
-0.084,0.418,0.801,-22.461,8.545,3.967
-0.085,0.474,0.835,-14.282,3.540,8.179
-0.089,0.469,0.864,-4.517,1.587,8.606
-0.100,0.477,0.890,-5.615,1.953,7.996
-0.120,0.518,0.927,-10.925,3.357,7.202
-0.122,0.505,0.931,-15.442,8.118,3.967
-0.121,0.455,0.872,-15.442,10.559,3.967
-0.118,0.444,0.859,-7.690,12.207,6.104
-0.107,0.420,0.835,-1.587,12.756,7.996
-0.093,0.439,0.815,0.427,13.672,10.498
-0.096,0.499,0.782,-5.188,12.878,12.329
-0.097,0.519,0.786,-1.099,10.437,12.024
-0.088,0.522,0.807,9.033,4.822,8.362
-0.077,0.484,0.850,7.019,2.808,5.066
-0.078,0.470,0.874,2.991,1.099,1.953
-0.090,0.467,0.900,4.089,1.953,2.441
-0.092,0.486,0.893,2.380,5.798,2.808
-0.087,0.488,0.864,3.540,6.287,1.099
-0.079,0.464,0.853,7.385,5.249,0.061
-0.071,0.439,0.844,10.925,2.380,0.000
-0.080,0.428,0.842,6.409,1.526,0.427
-0.079,0.440,0.836,1.770,1.038,2.014
-0.077,0.449,0.832,3.723,-0.183,2.258
-0.085,0.447,0.846,4.028,-3.601,3.052

-0.127,0.639,1.908,28.870,261.414,-59.021
-0.183,0.621,1.955,30.823,373.474,-74.646
-0.141,0.426,1.931,38.086,428.650,-79.224
-0.016,0.332,1.894,46.509,506.226,-60.669
0.222,0.375,1.887,23.071,523.926,-44.067
0.294,0.488,1.925,-40.710,540.955,-27.649
0.405,0.822,2.094,-44.495,554.016,-31.982
0.500,0.911,2.271,-15.991,575.073,-44.373
0.518,0.891,2.588,30.396,634.338,-83.496
0.275,0.641,2.878,15.381,678.955,-99.976
0.049,0.482,2.698,78.003,790.893,-107.483
-0.510,0.017,1.945,138.611,846.741,-92.957
-0.809,-0.211,1.277,164.551,910.156,-23.926
-1.394,-0.334,-0.031,149.963,902.283,27.771
-1.502,-0.196,-0.345,112.244,844.910,123.169
-1.646,0.094,-0.140,92.407,802.795,147.461
-1.965,0.093,0.065,69.397,758.057,149.597
-2.933,-0.152,-0.090,46.753,682.556,131.348
-3.327,-0.175,-0.451,40.527,637.878,130.798
-3.694,-0.098,-0.876,20.874,501.526,126.953
-3.551,0.204,-1.801,31.128,410.522,114.868
-2.844,0.409,-2.076,45.166,161.560,59.814
-0.597,0.626,-1.104,39.307,47.791,36.194
0.541,0.533,-0.151,48.645,4.578,38.391
1.460,0.433,0.811,34.058,61.218,44.495
0.923,0.474,0.556,-31.677,192.627,36.621
-1.222,0.556,-0.822,-54.321,210.999,6.775
-1.970,0.531,-1.397,-54.077,180.786,-26.245
-2.136,0.428,-1.576,-17.456,50.720,-24.292
-1.524,0.347,-0.849,-19.775,8.057,-7.751
-1.087,0.466,-0.535,-39.673,-3.052,8.911
-0.339,0.455,-0.538,-30.579,5.554,-6.226
-0.138,0.214,-0.628,-5.859,17.029,-52.734
-0.432,-0.105,-0.754,3.235,13.672,-45.593
-0.757,0.111,-0.891,23.682,0.366,5.676
-1.156,0.768,-0.953,28.992,-12.085,10.925
-1.112,0.812,-0.827,17.151,-27.161,-18.738
-0.555,0.443,-0.770,16.785,-28.870,-31.006
-0.242,0.316,-0.725,11.536,-27.527,-32.410
-0.059,0.233,-0.494,6.592,-19.470,-21.362
-0.217,0.267,-0.477,1.099,-2.075,-8.789
-0.432,0.295,-0.628,3.479,31.189,0.488
-0.761,0.313,-1.050,4.700,28.259,0.427
-0.819,0.342,-1.045,-4.700,-9.827,6.348
-0.695,0.493,-0.726,-12.329,-23.804,9.705
-0.581,0.517,-0.586,-19.226,-24.048,5.371
-0.458,0.430,-0.551,-18.616,-16.296,-0.854
-0.497,0.366,-0.667,-6.531,-4.639,-7.751
-0.650,0.289,-0.950,-2.747,-9.705,-5.676
-0.720,0.285,-1.001,-6.653,-41.870,9.460
-0.856,0.349,-0.931,-7.263,-60.486,18.860
-0.906,0.426,-0.849,-9.216,-88.318,20.996
-1.037,0.601,-0.678,-13.123,-95.947,8.911
-1.136,0.605,-0.658,-16.113,-111.755,-37.354
-1.352,0.479,-0.851,-20.142,-129.211,-61.401
-1.438,0.422,-1.019,-27.222,-158.264,-75.806
-1.617,0.486,-1.402,-50.964,-246.948,-74.097
-1.781,0.590,-1.538,-56.274,-312.256,-72.083
-1.971,0.676,-1.591,-43.091,-479.126,-93.811
-2.511,0.602,-1.500,-28.381,-556.458,-121.216
-2.720,0.430,-1.374,13.489,-653.992,-161.743
-2.719,-0.036,-1.318,11.047,-679.382,-158.081
-2.602,-0.158,-1.458,-123.596,-739.441,-75.867
-2.496,0.133,-1.812,-214.294,-802.490,-3.357
-2.662,0.441,-1.850,-300.049,-997.436,120.361
-3.686,0.758,-1.481,-288.391,-1107.239,151.550
-4.000,0.795,-1.058,-214.844,-1279.297,183.105
-4.000,0.906,0.433,-179.504,-1334.534,204.041
-3.996,1.016,2.030,-134.338,-1455.383,173.767
-3.984,1.406,4.000,-101.746,-1389.343,153.198
-3.713,1.372,4.000,-51.941,-784.729,106.506
-1.913,0.930,3.956,-100.159,-478.943,77.393
-1.100,0.924,3.951,-159.119,-281.921,78.552
-0.560,1.243,3.981,-129.883,-153.687,128.906
-0.072,1.416,3.700,-20.630,-99.670,115.051
0.006,0.962,2.930,84.229,76.355,49.744
0.103,0.483,0.962,54.443,121.704,38.635
0.137,0.632,0.415,41.382,76.965,48.340
0.083,0.587,0.163,57.800,31.311,45.898
0.049,0.436,0.223,18.555,-29.480,38.330
-0.052,0.570,0.642,-13.184,-49.561,39.856
-0.133,0.752,0.923,-14.221,-64.148,38.330
-0.207,0.844,1.167,43.091,-62.439,24.841
-0.181,0.786,1.310,61.707,-48.035,16.296
-0.138,0.704,1.289,45.532,-19.592,0.183
-0.095,0.468,1.213,26.550,-8.606,-3.113
-0.079,0.418,1.119,-24.231,3.784,12.451
-0.072,0.507,0.996,-35.583,5.554,20.935
-0.079,0.550,0.960,-17.944,16.541,25.452
-0.074,0.578,0.845,-10.254,21.362,23.743
-0.070,0.583,0.826,-7.568,20.386,20.325
-0.079,0.593,0.868,-12.695,7.812,10.132
-0.100,0.572,0.891,-10.681,1.953,4.028
-0.123,0.536,0.933,-4.639,0.549,-4.578
-0.145,0.428,0.892,-4.639,6.531,-4.700
-0.126,0.390,0.809,-8.545,17.517,2.136
-0.089,0.396,0.695,-16.724,18.127,5.554
-0.092,0.436,0.710,-33.081,10.376,10.071
-0.117,0.516,0.797,-31.006,6.348,9.949
-0.122,0.567,0.843,-13.062,3.357,6.592
-0.116,0.531,0.880,5.493,4.150,3.906
-0.098,0.450,0.859,16.479,6.836,1.465
-0.087,0.404,0.818,-8.057,13.306,4.700
-0.097,0.472,0.785,-17.578,12.939,9.827
-0.099,0.509,0.802,0.000,8.545,12.512
-0.101,0.530,0.854,5.859,7.446,8.667
-0.108,0.523,0.861,-1.282,8.057,5.188
-0.096,0.495,0.836,-0.671,9.094,6.409
-0.085,0.488,0.828,-0.244,10.071,6.348
-0.096,0.504,0.802,-12.939,11.169,3.174
-0.107,0.526,0.810,-11.597,10.437,3.845
-0.109,0.542,0.827,17.273,8.911,5.371
-0.093,0.502,0.805,24.597,8.545,3.113
-0.085,0.475,0.795,5.920,4.578,0.183
-0.078,0.490,0.837,-3.540,2.319,0.732
-0.078,0.497,0.865,0.061,1.648,0.244
-0.083,0.503,0.882,0.244,2.014,0.732
-0.081,0.509,0.890,-1.099,2.380,1.343
-0.075,0.484,0.865,-1.526,4.822,0.183

-0.172,0.797,1.995,62.012,234.985,-87.952
-0.239,0.766,2.229,66.528,318.909,-106.384
-0.381,0.578,2.480,68.970,378.052,-112.915
-0.411,0.468,2.361,69.763,488.403,-100.342
-0.443,0.410,1.762,60.791,524.719,-85.754
-0.417,0.466,1.483,24.536,553.650,-70.801
-0.281,0.599,1.233,9.766,554.749,-76.843
-0.210,0.598,1.183,3.784,553.711,-91.492
-0.193,0.343,0.889,47.913,558.960,-122.131
-0.154,0.199,0.634,87.891,568.359,-119.263
-0.085,0.089,0.418,127.380,578.003,-81.482
-0.005,-0.003,0.385,114.197,573.425,-57.861
-0.067,0.004,0.539,68.604,586.426,-20.264
-0.285,0.164,0.780,64.087,610.168,-6.592
-0.496,0.251,0.776,102.234,674.255,8.240
-1.057,0.136,0.713,138.000,707.825,17.151
-1.387,-0.003,0.487,135.986,744.934,66.772
-2.279,-0.138,-0.305,104.309,744.141,105.774
-2.655,-0.025,-0.707,83.923,729.797,143.738
-2.876,0.261,-1.124,44.678,652.344,176.453
-2.915,0.739,-1.911,37.903,589.111,151.428
-2.787,0.623,-2.168,58.655,428.101,66.101
-2.221,0.102,-2.008,45.593,330.994,42.603
-1.768,0.012,-1.573,-9.521,148.376,46.021
-0.648,0.433,-0.917,-19.836,94.116,55.786
-0.172,0.680,-0.773,-12.329,46.143,30.640
-0.034,0.833,-0.810,-9.033,40.222,-6.714
-0.302,0.704,-0.977,1.526,40.527,-41.138
-0.935,0.335,-1.248,30.579,22.156,-48.523
-0.993,0.318,-1.101,28.503,-1.770,-27.710
-0.900,0.447,-0.803,-2.319,-24.353,-11.292
-0.568,0.645,-0.692,-16.174,-17.395,-32.593
-0.405,0.466,-0.853,-9.583,-14.404,-77.271
-0.245,-0.109,-0.951,-0.305,-18.860,-68.726
-0.236,-0.186,-0.856,12.268,-9.399,0.793
-0.315,0.354,-0.731,9.827,2.747,29.236
-0.445,0.674,-0.777,8.423,12.634,16.724
-0.634,0.625,-0.886,10.376,8.362,-6.958
-0.591,0.410,-0.868,-3.845,-0.610,-17.944
-0.433,0.252,-0.771,-11.536,-4.456,-4.944
-0.367,0.324,-0.759,-9.949,-6.836,19.470
-0.345,0.474,-0.799,-8.606,-3.723,20.386
-0.379,0.422,-0.835,-6.836,0.610,13.245
-0.422,0.315,-0.881,-2.197,1.343,-2.930
-0.416,0.239,-0.875,-2.808,-3.174,-1.221
-0.413,0.305,-0.816,-8.118,-9.277,11.047
-0.447,0.438,-0.756,-7.263,-8.179,13.367
-0.464,0.452,-0.776,0.549,-4.822,7.874
-0.430,0.393,-0.865,2.380,-5.371,4.211
-0.397,0.340,-0.883,0.305,-10.010,3.845
-0.378,0.312,-0.842,0.305,-11.902,8.728
-0.368,0.374,-0.784,0.488,-9.460,17.212
-0.366,0.448,-0.705,1.709,-4.944,14.648
-0.389,0.430,-0.749,3.174,1.038,7.996
-0.439,0.354,-0.901,-0.366,4.395,-4.089
-0.458,0.326,-0.919,-3.662,0.916,-5.066
-0.481,0.310,-0.897,-3.174,-9.460,-0.488
-0.510,0.330,-0.832,-1.648,-13.184,2.319
-0.514,0.358,-0.812,1.831,-16.113,1.038
-0.556,0.360,-0.822,4.089,-18.982,-2.014
-0.604,0.363,-0.849,-0.610,-30.151,-10.254
-0.774,0.396,-0.890,-3.601,-37.964,-17.212
-0.927,0.421,-0.908,-6.409,-63.110,-36.011
-1.350,0.417,-1.010,-1.160,-85.693,-45.898
-1.576,0.413,-1.108,14.160,-158.875,-61.340
-2.024,0.448,-1.349,21.912,-208.008,-69.702
-2.162,0.474,-1.447,38.879,-331.299,-79.651
-2.302,0.482,-1.511,41.809,-405.090,-81.726
-2.309,0.493,-1.498,35.034,-483.582,-85.571
-2.286,0.483,-1.512,-17.273,-642.822,-101.990
-2.330,0.411,-1.532,-57.556,-724.365,-105.164
-2.406,0.354,-1.504,-135.193,-882.751,-74.097
-2.585,0.413,-1.300,-166.077,-948.059,-39.063
-2.708,0.510,-1.125,-179.687,-1044.983,52.429
-3.331,0.713,-0.601,-153.015,-1079.712,84.351
-3.766,0.810,-0.256,-51.208,-1141.174,48.889
-4.000,0.478,1.258,16.846,-1211.487,-10.254
-4.000,0.121,2.515,58.777,-1378.357,-93.018
-3.901,0.221,4.000,-38.879,-1279.724,-64.453
-3.416,0.576,4.000,-183.350,-718.506,0.244
-1.796,0.339,3.685,-139.343,-439.331,0.977
-1.264,0.056,3.079,-53.406,-222.290,49.866
-0.641,0.703,2.854,-61.401,-239.197,91.064
-0.493,1.171,3.278,-55.359,-245.056,102.478
-0.368,1.190,3.378,28.992,-102.478,20.813
-0.160,0.247,2.218,59.631,-13.306,-13.672
-0.070,-0.050,1.546,53.894,60.547,15.503
0.074,0.238,0.794,24.475,55.603,47.424
0.067,0.453,0.604,-6.653,21.790,53.345
-0.033,0.546,0.644,-13.733,-2.380,37.537
-0.070,0.530,0.833,-22.522,-38.452,13.367
-0.162,0.509,1.205,-25.391,-41.687,6.775
-0.189,0.488,1.316,-27.344,-36.743,3.540
-0.172,0.389,1.290,-10.986,-13.367,7.263
-0.152,0.349,1.157,-6.165,-0.427,12.634
-0.112,0.369,1.023,-24.353,10.315,23.621
-0.067,0.453,0.907,-28.137,7.324,23.376
-0.075,0.460,0.890,-23.010,0.793,18.860
-0.104,0.503,0.911,-22.217,-0.488,17.578
-0.111,0.508,0.961,-17.578,-0.732,10.620
-0.138,0.460,1.057,-17.273,2.319,5.615
-0.157,0.445,1.081,-24.597,15.686,2.808
-0.143,0.407,1.017,-23.315,23.499,3.174
-0.131,0.368,0.903,-19.653,29.297,4.822
-0.114,0.367,0.806,-22.278,29.053,13.306
-0.091,0.421,0.744,-26.611,26.672,14.343
-0.099,0.425,0.696,-23.560,20.081,15.625
-0.107,0.453,0.682,-16.479,13.977,19.287
-0.108,0.481,0.731,-10.803,5.249,16.296
-0.112,0.516,0.805,-11.597,4.578,9.766
-0.120,0.500,0.812,-4.395,1.892,3.052
-0.112,0.454,0.879,0.427,0.305,3.601
-0.104,0.443,0.907,0.244,1.343,3.113
-0.102,0.441,0.901,-10.071,7.507,1.343
-0.105,0.466,0.865,-10.559,9.033,2.686
-0.103,0.483,0.858,-7.202,9.521,3.235
-0.102,0.488,0.848,-6.592,9.399,0.854
-0.109,0.483,0.846,0.244,8.423,0.610
-0.104,0.444,0.852,8.240,8.362,1.587

-0.291,0.884,1.839,44.434,108.887,-22.827
-0.397,0.980,2.085,39.612,167.725,-44.312
-0.709,1.025,2.573,47.852,214.844,-62.622
-0.864,0.927,2.751,102.112,346.558,-89.111
-1.167,0.683,2.854,124.207,421.570,-89.661
-1.354,0.554,2.883,121.033,576.355,-73.486
-1.705,0.373,2.817,92.285,657.593,-65.369
-1.892,0.273,2.571,63.293,738.098,-60.364
-1.966,0.230,2.225,13.977,864.990,-52.063
-1.635,0.190,1.334,-1.343,896.301,-50.781
-1.532,0.124,0.844,10.437,887.695,-36.621
-1.522,0.074,0.350,36.560,870.178,-21.851
-1.566,0.099,0.356,75.623,872.559,15.076
-1.689,0.010,0.023,98.633,883.057,27.954
-1.744,-0.105,-0.346,140.198,848.511,67.322
-2.017,-0.258,-0.880,129.150,808.899,99.915
-2.089,-0.171,-1.051,92.163,769.653,137.817
-2.251,0.139,-1.311,-13.489,683.777,179.199
-2.439,0.213,-1.341,-38.391,619.385,168.823
-2.771,0.278,-1.332,-33.081,466.492,115.967
-3.575,0.603,-3.205,27.649,271.790,76.355
-3.292,0.502,-3.260,-95.947,-174.866,-21.057
-2.069,0.139,-0.957,-152.283,-96.008,-43.396
-0.805,-0.184,-0.505,42.969,80.322,8.911
1.828,-0.254,-0.602,81.970,58.838,15.869
1.873,0.028,-0.274,-19.592,19.653,18.921
0.355,0.447,-0.199,-8.606,69.824,10.132
-0.481,0.546,-1.235,48.523,110.535,-10.864
-1.185,0.566,-1.926,108.765,-4.761,-43.518
-1.112,0.524,-1.187,65.857,-62.622,-36.987
-0.904,0.468,-0.607,-4.150,-18.738,-9.949
-0.155,0.363,-0.772,-20.569,17.944,-5.920
0.125,0.236,-0.999,-20.447,26.611,-22.583
0.116,-0.051,-0.979,-8.545,14.832,-25.208
-0.035,-0.001,-0.917,25.513,5.554,-4.761
-0.257,0.512,-0.947,32.166,6.958,0.916
-0.344,0.648,-0.960,25.635,7.751,-17.151
-0.392,0.447,-0.930,16.296,9.644,-25.940
-0.358,0.343,-0.924,-8.179,13.733,-18.799
-0.203,0.335,-0.878,-13.428,12.634,-9.888
-0.112,0.370,-0.858,-6.470,14.587,1.526
-0.106,0.384,-0.881,-0.854,17.822,-0.793
-0.168,0.349,-0.928,4.150,19.287,-6.714
-0.220,0.322,-0.970,12.451,14.465,-11.414
-0.295,0.348,-0.941,14.709,10.132,-7.690
-0.293,0.387,-0.893,11.780,3.418,0.000
-0.251,0.457,-0.817,9.827,2.136,1.953
-0.229,0.452,-0.832,6.958,2.991,1.953
-0.230,0.395,-0.901,1.709,2.625,1.831
-0.251,0.370,-0.920,-3.906,-1.099,0.610
-0.312,0.348,-0.908,-2.258,-2.991,-0.427
-0.334,0.347,-0.907,-0.183,-6.104,-1.831
-0.338,0.323,-0.911,-1.465,-8.667,-1.709
-0.339,0.323,-0.897,-6.042,-10.742,-1.831
-0.341,0.334,-0.869,-15.686,-12.878,-2.808
-0.387,0.338,-0.882,-14.587,-15.808,-4.333
-0.471,0.359,-0.906,-2.502,-28.625,-9.033
-0.798,0.427,-0.964,0.000,-40.161,-14.832
-1.008,0.427,-1.049,14.893,-75.195,-29.358
-1.370,0.402,-1.375,22.888,-102.478,-32.166
-1.479,0.455,-1.524,12.268,-186.157,-34.302
-1.681,0.628,-1.620,5.249,-238.892,-42.297
-1.823,0.700,-1.581,-8.667,-345.947,-78.735
-2.218,0.714,-1.554,-15.198,-403.503,-108.093
-2.421,0.594,-1.649,-30.884,-550.354,-169.495
-2.547,0.260,-2.000,-61.401,-647.644,-180.786
-2.557,0.152,-2.109,-169.617,-870.972,-136.230
-2.523,0.489,-1.891,-231.934,-965.149,-82.703
-2.492,0.841,-1.630,-312.683,-1081.360,46.814
-3.215,1.142,-1.028,-285.339,-1125.793,88.501
-3.863,0.984,-0.366,-129.150,-1214.783,88.562
-4.000,0.786,2.618,-69.458,-1295.532,68.909
-4.000,1.013,3.796,-86.426,-1412.720,37.659
-3.944,1.444,4.000,-180.542,-1161.926,-17.700
-2.715,1.043,4.000,-136.292,-811.890,-57.739
-1.949,0.129,3.650,7.812,-262.390,-67.688
-1.169,-0.426,2.607,-10.498,-194.214,3.662
-0.903,0.240,2.879,-108.826,-256.653,104.431
-0.560,1.173,3.681,-84.961,-218.628,96.191
-0.405,1.055,3.307,-32.349,-20.752,18.066
-0.239,0.221,1.826,-6.775,46.326,-10.315
-0.139,-0.114,1.333,44.250,85.449,9.033
0.131,-0.118,0.870,33.203,89.355,43.884
0.165,0.105,0.693,5.737,89.966,73.730
0.127,0.325,0.543,-21.240,67.322,89.355
0.039,0.669,0.415,-18.433,42.297,78.796
0.018,0.753,0.537,-21.973,-8.484,32.715
-0.077,0.570,0.943,-23.560,-20.325,7.019
-0.092,0.413,1.016,-19.348,-10.620,-8.301
-0.058,0.281,0.922,-20.203,-3.662,1.648
-0.038,0.361,0.918,-18.921,0.183,24.780
-0.047,0.506,0.912,-12.939,2.441,27.832
-0.032,0.532,0.855,-9.644,5.615,27.283
-0.017,0.538,0.796,-10.437,7.812,20.935
-0.012,0.518,0.774,-12.024,4.395,15.930
-0.022,0.491,0.834,-14.282,-2.930,7.141
-0.047,0.443,0.928,-18.188,-0.793,4.944
-0.053,0.425,0.912,-26.001,7.324,7.690
-0.041,0.472,0.913,-26.794,8.972,10.925
-0.039,0.499,0.919,-18.311,12.756,9.033
-0.049,0.485,0.880,-10.925,14.465,9.460
-0.034,0.482,0.856,-3.296,14.832,11.963
-0.008,0.474,0.863,5.737,13.245,8.972
-0.012,0.461,0.845,1.099,12.817,5.310
-0.015,0.455,0.818,-15.991,7.263,8.118
-0.012,0.492,0.843,-21.667,2.258,10.559
-0.009,0.494,0.863,-8.972,-2.258,3.845
-0.023,0.432,0.877,-3.540,-2.014,-0.488
-0.023,0.407,0.885,-10.620,0.366,-0.977
-0.030,0.419,0.894,-15.686,2.563,-0.061
-0.033,0.436,0.885,-12.634,6.775,4.028
-0.018,0.456,0.878,-7.629,8.911,6.592
-0.003,0.447,0.844,-4.639,10.925,6.958
0.009,0.444,0.807,-9.766,7.141,5.432
0.007,0.470,0.821,-13.184,3.235,4.211
0.003,0.478,0.843,-15.564,1.404,-0.061
-0.009,0.478,0.864,-15.808,2.319,-1.160
-0.010,0.471,0.864,-9.216,4.517,-0.488
0.000,0.457,0.832,-5.615,5.493,-0.427

-0.187,0.771,1.757,77.759,156.250,-59.814
-0.195,0.765,1.911,82.336,211.487,-78.003
-0.310,0.689,2.259,83.252,248.840,-87.036
-0.432,0.638,2.381,89.050,344.116,-96.252
-0.625,0.578,2.583,90.576,398.926,-98.999
-0.682,0.548,2.613,80.872,455.322,-103.333
-0.720,0.467,2.521,59.326,556.213,-108.521
-0.759,0.229,2.185,66.223,592.041,-96.069
-0.764,0.144,2.111,70.801,653.137,-44.067
-0.881,0.185,2.012,53.772,694.336,-16.663
-1.003,0.249,1.733,58.105,784.546,23.254
-1.312,0.248,0.870,79.529,818.848,34.912
-1.424,0.122,0.357,113.831,847.778,63.293
-1.649,-0.070,-0.467,82.397,834.228,88.989
-1.794,-0.034,-0.633,27.832,807.129,113.525
-2.101,0.200,-0.560,-32.410,747.803,129.456
-2.249,0.311,-0.571,-27.161,725.525,119.629
-2.422,0.341,-0.711,0.244,681.091,79.590
-2.669,0.197,-1.204,20.142,646.423,57.190
-2.749,0.128,-1.506,27.954,531.860,36.072
-2.834,0.266,-2.194,10.254,454.590,38.269
-2.719,0.397,-2.562,4.761,275.269,31.006
-1.872,0.544,-3.036,33.081,159.058,17.883
-1.303,0.352,-2.305,49.194,45.654,5.737
0.279,0.057,-0.089,-48.523,-7.324,15.930
0.779,0.120,0.318,-83.618,14.832,22.888
0.901,0.285,0.214,-70.129,65.308,9.460
-0.016,0.577,-0.807,-39.734,84.045,-4.456
-0.685,0.570,-1.564,68.420,12.756,-40.222
-1.060,0.303,-1.598,94.543,-48.218,-40.771
-0.946,0.230,-1.033,36.255,-42.664,-14.282
-0.427,0.438,-0.607,-0.244,-10.254,2.014
-0.150,0.514,-0.791,-25.635,15.503,5.127
0.112,0.323,-0.928,-17.578,7.446,2.747
0.007,0.227,-0.845,-10.559,-1.160,3.479
-0.418,0.304,-0.947,9.216,-3.418,4.883
-0.520,0.393,-1.042,20.569,-4.761,1.953
-0.530,0.441,-1.044,13.245,-5.615,-4.883
-0.368,0.388,-0.918,2.014,-2.625,-5.310
-0.274,0.350,-0.885,-18.677,-1.526,-1.953
-0.245,0.321,-0.844,-25.208,-4.272,-0.183
-0.279,0.340,-0.826,-22.827,-2.808,1.038
-0.349,0.404,-0.831,-16.296,-0.488,2.869
-0.369,0.422,-0.864,-9.827,0.061,-4.700
-0.407,0.351,-0.960,-6.470,-3.235,-10.010
-0.432,0.299,-0.998,0.549,-19.653,-11.780
-0.502,0.249,-0.995,0.793,-31.311,-9.827
-0.547,0.245,-0.976,3.235,-51.880,-5.127
-0.632,0.303,-0.981,4.395,-58.716,-4.944
-0.713,0.353,-1.006,1.404,-65.918,-9.583
-0.800,0.388,-1.060,3.540,-90.759,-31.921
-0.975,0.397,-1.217,6.104,-113.770,-42.603
-1.072,0.379,-1.279,7.690,-172.424,-63.782
-1.226,0.353,-1.410,2.625,-201.538,-69.458
-1.269,0.384,-1.509,-16.663,-271.606,-77.209
-1.363,0.460,-1.688,-16.602,-323.608,-79.956
-1.459,0.451,-1.722,-6.958,-448.914,-106.995
-1.729,0.166,-1.755,-15.137,-513.672,-122.620
-1.810,-0.074,-1.743,-64.758,-632.996,-103.027
-1.781,-0.284,-1.640,-97.229,-687.073,-50.903
-1.757,-0.165,-1.542,-171.692,-786.011,95.581
-1.949,0.354,-1.158,-199.036,-828.613,154.480
-2.163,0.647,-0.907,-187.622,-896.851,209.473
-2.710,0.901,-0.411,-138.489,-919.739,201.233
-3.035,0.831,-0.139,-17.578,-977.844,164.734
-3.861,0.603,1.098,31.311,-1040.222,145.325
-4.000,0.577,2.017,55.481,-1113.708,122.620
-3.960,0.680,2.978,-46.692,-1024.719,115.845
-2.948,0.930,3.949,-114.319,-844.116,111.938
-2.324,0.847,3.576,-141.907,-464.111,80.017
-1.553,0.762,2.397,-141.724,-367.065,87.341
-1.331,1.087,2.386,-89.905,-327.087,130.310
-0.822,1.832,3.216,-24.109,-298.035,120.789
-0.571,1.735,3.362,81.055,-144.104,21.606
-0.270,0.804,2.615,75.928,-57.190,-22.949
-0.150,0.463,2.038,21.973,53.101,-27.527
-0.059,0.385,1.148,11.963,73.242,-5.798
-0.034,0.511,0.926,8.240,76.538,13.794
-0.032,0.609,0.806,-1.282,57.434,26.428
-0.063,0.656,0.764,-7.019,45.471,22.644
-0.086,0.622,0.820,-13.611,30.334,13.000
-0.124,0.574,0.931,-16.296,28.748,12.573
